Time (s),X position (m),Y position (m),Z position (m),Rocket axis vector X,Rocket axis vector Y,Rocket axis vector Z,Velocity Vx  (m/s),Velocity Vy  (m/s),Velocity Vz  (m/s),angular velocity omegaX (rad/s),angular velocity omegaY (rad/s),angular velocity omegaZ (rad/s),Acceleration Ax (m/s2),Acceleration Ay (m/s2),Acceleration Az (m/s2),Angular Acceleration X (rad/s2),Angular Acceleration Y (rad/s2),Angular Acceleration Z (rad/s2),Angle of attack alpha (rad),alpha at CP (rad),Moment arm (m),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Thrust (N),Mass (kg),C.O.M distance from nose (m),Ixx (kg m2),Iyy (kg m2),Izz (kg m2),Windspeed X (m/s),Windspeed Y (m/s),atmospheric density (kg/m3),atmospheric temperature (K),
11.5215,184.7027,113.4441,1175.3458,0.33295,0.21127,0.91897,16.787,10.3155,53.6561,-0.055361,0.083247,0.00091813,-0.042729,-0.027111,-9.8902,-0.015307,0.02413,-1.6604e-06,0.0065368,0.0058621,0.39525,-0.19292,-0.12241,-44.6542,-0.014228,0.022429,-1.5434e-06,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1175,145.4543,
11.5696,185.5089,113.9395,1177.9114,0.33663,0.21374,0.91706,16.785,10.3143,53.1817,-0.05598,0.084246,0.00091285,-0.039374,-0.024664,-9.8902,-0.010512,0.017489,-0.0002172,0.0049387,0.0042515,0.39525,-0.17778,-0.11136,-44.6543,-0.0097714,0.016256,-0.00020189,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11744,145.462,
11.6176,186.315,114.4349,1180.4542,0.34034,0.21623,0.9151,16.7832,10.3132,52.7073,-0.056373,0.08493,0.0008973,-0.036135,-0.022305,-9.8902,-0.0058866,0.011069,-0.00042609,0.0033499,0.0026545,0.39525,-0.16315,-0.10071,-44.6543,-0.0054717,0.010289,-0.00039606,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11737,145.4696,
11.6656,187.121,114.9302,1182.9741,0.34407,0.21872,0.91311,16.7815,10.3121,52.2329,-0.056549,0.085313,0.00087198,-0.033044,-0.020057,-9.8902,-0.0014778,0.0049392,-0.00062622,0.0018007,0.0011163,0.39525,-0.14919,-0.090559,-44.6543,-0.0013737,0.0045911,-0.00058208,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11731,145.4771,
11.7194,188.0229,115.4844,1185.7671,0.34825,0.22151,0.91086,16.7799,10.3111,51.702,-0.056503,0.085404,0.00083268,-0.029803,-0.017704,-9.8902,0.0031462,-0.0015027,-0.00083745,0.00043488,0.00078444,0.39525,-0.13456,-0.079933,-44.6542,0.0029244,-0.0013968,-0.00077842,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11724,145.4854,
11.7731,188.9247,116.0385,1188.5316,0.35241,0.22428,0.90857,16.7783,10.3102,51.1711,-0.056218,0.085161,0.00078237,-0.026891,-0.015587,-9.8903,0.0073932,-0.0074324,-0.0010329,0.0016533,0.0023456,0.39525,-0.12141,-0.070375,-44.6548,0.0068721,-0.0069085,-0.00096012,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11717,145.4937,
11.8268,189.8264,116.5926,1191.2676,0.35654,0.22702,0.90628,16.777,10.3095,50.6402,-0.055716,0.084615,0.00072192,-0.024261,-0.013679,-9.8904,0.01122,-0.012789,-0.0012106,0.0031587,0.0038662,0.39525,-0.10954,-0.061763,-44.6549,0.010429,-0.011887,-0.0011253,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1171,145.5019,
11.8806,190.728,117.1467,1193.975,0.36063,0.22973,0.90397,16.7757,10.3088,50.1093,-0.05502,0.083797,0.00065249,-0.021921,-0.011987,-9.8903,0.014595,-0.017524,-0.0013689,0.0045627,0.0052725,0.39525,-0.098975,-0.054123,-44.6545,0.013566,-0.016289,-0.0012724,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11704,145.51,
11.9477,191.8539,117.8386,1197.316,0.36566,0.23305,0.9011,16.7743,10.308,49.4463,-0.053917,0.082448,0.00055484,-0.019425,-0.01019,-9.8899,0.018137,-0.022513,-0.0015374,0.0061267,0.0068336,0.39525,-0.087704,-0.046009,-44.6531,0.016859,-0.020926,-0.001429,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11695,145.52,
12.0148,192.9798,118.5304,1200.6124,0.37058,0.23628,0.89825,16.7731,10.3074,48.7833,-0.052602,0.080799,0.00044703,-0.017414,-0.0087531,-9.8894,0.020906,-0.026434,-0.0016718,0.0074478,0.0081479,0.39525,-0.078625,-0.03952,-44.6505,0.019433,-0.024571,-0.001554,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11687,145.5298,
12.0819,194.1055,119.2222,1203.8644,0.37538,0.23941,0.89542,16.772,10.3068,48.1204,-0.051128,0.078924,0.00033126,-0.0159,-0.0076831,-9.8885,0.022892,-0.029269,-0.0017712,0.0084998,0.0091906,0.39525,-0.071791,-0.034689,-44.6468,0.021279,-0.027206,-0.0016464,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11679,145.5396,
12.1491,195.2312,119.9139,1207.0719,0.38005,0.24244,0.89263,16.7709,10.3063,47.4575,-0.049547,0.076894,0.00020995,-0.015024,-0.0070681,-9.8878,0.024103,-0.031026,-0.0018355,0.0092642,0.0099438,0.39525,-0.067832,-0.031912,-44.6435,0.022404,-0.02884,-0.0017061,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11671,145.5491,
12.2181,196.3883,120.6251,1210.323,0.38471,0.24543,0.88981,16.7699,10.3059,46.7761,-0.047863,0.074722,8.187e-05,-0.014597,-0.0067866,-9.8867,0.024565,-0.031741,-0.0018656,0.0097371,0.010404,0.39525,-0.065906,-0.030642,-44.6386,0.022833,-0.029504,-0.0017341,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11663,145.5589,
12.2871,197.5454,121.3361,1213.527,0.38923,0.24832,0.88704,16.7689,10.3054,46.0948,-0.046174,0.072538,-4.6797e-05,-0.014624,-0.0068399,-9.8853,0.024272,-0.031399,-0.0018605,0.009885,0.010539,0.39525,-0.066026,-0.030882,-44.6323,0.022561,-0.029186,-0.0017294,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11655,145.5684,
12.3561,198.7024,122.0472,1216.684,0.39359,0.25109,0.88433,16.7679,10.3049,45.4136,-0.04453,0.070412,-0.00017387,-0.015068,-0.0072014,-9.8837,0.023277,-0.030071,-0.001822,0.0097064,0.010347,0.39525,-0.068034,-0.032514,-44.6247,0.021636,-0.027952,-0.0016936,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11647,145.5779,
12.4251,199.8594,122.7582,1219.7941,0.39783,0.25374,0.88167,16.7668,10.3044,44.7326,-0.042977,0.068409,-0.00029746,-0.01589,-0.0078406,-9.8817,0.021642,-0.027842,-0.0017526,0.0092055,0.0098335,0.39525,-0.071745,-0.0354,-44.6157,0.020117,-0.025879,-0.0016291,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11639,145.5872,
12.4881,200.916,123.4076,1222.5937,0.40158,0.25608,0.87929,16.7658,10.3039,44.1106,-0.041673,0.066738,-0.00040547,-0.016933,-0.0086387,-9.8796,0.01965,-0.025098,-0.0016647,0.0084744,0.0090922,0.39525,-0.076452,-0.039004,-44.6065,0.018265,-0.023329,-0.0015474,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11632,145.5956,
12.5511,201.9727,124.057,1225.3541,0.40524,0.25835,0.87695,16.7647,10.3033,43.4888,-0.040509,0.065258,-0.00050702,-0.018217,-0.0096139,-9.8774,0.017239,-0.021759,-0.0015559,0.0074929,0.0081019,0.39525,-0.082251,-0.043407,-44.5964,0.016024,-0.020226,-0.0014462,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11625,145.6038,
12.6141,203.0292,124.7063,1228.0753,0.40882,0.26054,0.87464,16.7635,10.3027,42.8672,-0.039508,0.064006,-0.00060098,-0.019707,-0.010739,-9.875,0.014468,-0.017906,-0.0014287,0.0062748,0.0068765,0.39525,-0.088978,-0.048487,-44.5855,0.013448,-0.016644,-0.001328,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11619,145.6119,
12.6772,204.0856,125.3556,1230.7574,0.41232,0.26267,0.87235,16.7622,10.302,42.2456,-0.038691,0.06301,-0.00068661,-0.021366,-0.011987,-9.8724,0.011398,-0.013621,-0.0012857,0.0048369,0.0054326,0.39525,-0.096467,-0.054122,-44.5739,0.010594,-0.012661,-0.0011951,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11612,145.62,
12.7406,205.1493,126.0093,1233.4183,0.4158,0.26478,0.87006,16.7608,10.3012,41.62,-0.038073,0.062292,-0.00076351,-0.02317,-0.013341,-9.8697,0.0080634,-0.0089535,-0.0011287,0.0031909,0.0037792,0.39525,-0.10461,-0.060233,-44.5617,0.0074951,-0.0083224,-0.0010492,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11605,145.6279,
12.8041,206.2128,126.663,1236.0395,0.41923,0.26684,0.86778,16.7593,10.3003,40.9946,-0.037672,0.061879,-0.00082985,-0.025075,-0.014766,-9.8669,0.0045447,-0.0040135,-0.00096144,0.0014065,0.0019627,0.39525,-0.11321,-0.066666,-44.549,0.0042244,-0.0037307,-0.00089367,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11599,145.6358,
12.8675,207.2762,127.3165,1238.621,0.42264,0.26888,0.86549,16.7576,10.2993,40.3694,-0.037499,0.061787,-0.00088513,-0.027081,-0.01626,-9.8641,0.00089848,0.0011196,-0.00078657,0.00092878,0.00053588,0.39525,-0.12227,-0.073412,-44.5363,0.00083515,0.0010406,-0.00073113,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11593,145.6435,
12.931,208.3395,127.9701,1241.1629,0.42605,0.27092,0.86318,16.7558,10.2982,39.7443,-0.037559,0.062024,-0.00092935,-0.029186,-0.017817,-9.8613,-0.0028219,0.0063712,-0.00060681,0.0029612,0.0023451,0.39525,-0.13177,-0.080442,-44.524,-0.002623,0.0059221,-0.00056404,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11586,145.6511,
13.0005,209.5046,128.6861,1243.9027,0.42981,0.27315,0.86061,16.7537,10.2969,39.0595,-0.037898,0.062669,-0.00096492,-0.031501,-0.019526,-9.8583,-0.006925,0.01218,-0.00040722,0.0054604,0.0048249,0.39525,-0.14223,-0.088159,-44.5103,-0.0064369,0.011321,-0.00037852,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1158,145.6593,
13.07,210.6695,129.4021,1246.5949,0.4336,0.2754,0.85799,16.7514,10.2955,38.375,-0.038522,0.063717,-0.00098629,-0.033787,-0.02121,-9.8553,-0.010997,0.017962,-0.000208,0.0081,0.0074452,0.39525,-0.15255,-0.095762,-44.4966,-0.010222,0.016696,-0.00019334,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11573,145.6673,
13.1396,211.8342,130.1179,1249.2396,0.43745,0.27769,0.85529,16.749,10.2939,37.6906,-0.039426,0.065165,-0.00099361,-0.036009,-0.022844,-9.8523,-0.014985,0.023643,-1.2066e-05,0.010841,0.010163,0.39525,-0.16258,-0.10314,-44.4829,-0.013929,0.021977,-1.1216e-05,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11566,145.6752,
13.2091,212.9988,130.8337,1251.8366,0.4414,0.28004,0.8525,16.7464,10.2923,37.0065,-0.040603,0.067002,-0.00098774,-0.03814,-0.024408,-9.8493,-0.018842,0.029157,0.00017797,0.013656,0.012949,0.39525,-0.1722,-0.1102,-44.4694,-0.017514,0.027102,0.00016542,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1156,145.683,
13.2918,214.3836,131.6847,1254.8633,0.44622,0.28292,0.84903,16.7432,10.2902,36.1932,-0.042343,0.069674,-0.00096448,-0.040523,-0.026151,-9.8458,-0.023207,0.035423,0.00039311,0.017062,0.016315,0.39525,-0.18296,-0.11807,-44.4536,-0.021571,0.032926,0.0003654,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11552,145.692,
13.3745,215.768,132.5356,1257.8228,0.45124,0.28592,0.84536,16.7397,10.288,35.3801,-0.044433,0.072849,-0.0009236,-0.042731,-0.027761,-9.8424,-0.027278,0.041297,0.00059323,0.020494,0.0197,0.39525,-0.19293,-0.12534,-44.4384,-0.025356,0.038386,0.00055142,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11545,145.7009,
13.4572,217.1522,133.3863,1260.715,0.45646,0.28907,0.84148,16.7361,10.2856,34.5673,-0.046845,0.076492,-0.00086635,-0.044847,-0.029286,-9.8394,-0.031017,0.046721,0.00077556,0.023917,0.023069,0.39525,-0.20249,-0.13222,-44.4247,-0.028831,0.043428,0.0007209,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11538,145.7095,
13.5399,218.5361,134.2368,1263.54,0.46193,0.29238,0.83734,16.7323,10.2831,33.7548,-0.049553,0.080564,-0.0007951,-0.046718,-0.030628,-9.8364,-0.034397,0.051657,0.00093804,0.0273,0.026391,0.39525,-0.21093,-0.13828,-44.4115,-0.031972,0.048016,0.00087192,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11531,145.718,
13.6228,219.9232,135.0892,1266.3049,0.46768,0.29588,0.8329,16.7284,10.2806,32.9404,-0.052532,0.085034,-0.0007113,-0.048338,-0.031784,-9.8336,-0.037411,0.056094,0.0010795,0.030626,0.029649,0.39525,-0.21825,-0.1435,-44.3988,-0.034774,0.05214,0.0010034,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11524,145.7263,
13.7057,221.31,135.9415,1269.0023,0.47372,0.29958,0.82816,16.7243,10.2779,32.1262,-0.055746,0.089851,-0.0006167,-0.049699,-0.032748,-9.8309,-0.040045,0.060008,0.0011986,0.033864,0.032813,0.39525,-0.22439,-0.14786,-44.3865,-0.037222,0.055778,0.0011141,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11518,145.7343,
13.7886,222.6965,136.7936,1271.6322,0.48006,0.30349,0.82307,16.7202,10.2751,31.3122,-0.059162,0.094971,-0.00051311,-0.050804,-0.033523,-9.8283,-0.042303,0.063402,0.0012946,0.036998,0.035868,0.39525,-0.22938,-0.15136,-44.3748,-0.039321,0.058933,0.0012034,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11511,145.7422,
13.8716,224.0827,137.6454,1274.1947,0.48671,0.30762,0.81761,16.7159,10.2723,30.4984,-0.062751,0.10035,-0.00040247,-0.051662,-0.034117,-9.8258,-0.044198,0.066293,0.0013678,0.040018,0.038802,0.39525,-0.23326,-0.15404,-44.3637,-0.041082,0.06162,0.0012714,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11505,145.7498,
13.9459,225.325,138.4088,1276.4344,0.49295,0.31151,0.81238,16.712,10.2698,29.7691,-0.06609,0.10536,-0.00029873,-0.052386,-0.034599,-9.824,-0.045604,0.068478,0.0014143,0.042623,0.041325,0.39525,-0.23652,-0.15621,-44.3553,-0.04239,0.063651,0.0013146,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11499,145.7565,
14.0202,226.567,139.172,1278.6199,0.49945,0.31558,0.80682,16.7081,10.2672,29.0399,-0.069523,0.11052,-0.0001924,-0.052962,-0.03497,-9.8222,-0.046752,0.070302,0.0014432,0.045129,0.043746,0.39525,-0.23912,-0.15789,-44.3474,-0.043457,0.065347,0.0013415,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11494,145.7631,
14.0945,227.8087,139.9351,1280.7513,0.50621,0.31983,0.80091,16.7042,10.2646,28.3108,-0.073034,0.1158,-8.4805e-05,-0.053362,-0.035213,-9.8206,-0.047661,0.071791,0.0014555,0.047539,0.046067,0.39525,-0.24093,-0.15899,-44.3398,-0.044302,0.066731,0.0013529,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11489,145.7694,
14.1689,229.0501,140.6979,1282.8284,0.51324,0.32427,0.79463,16.7002,10.262,27.5819,-0.076603,0.12119,2.3257e-05,-0.053603,-0.03534,-9.8189,-0.048354,0.072975,0.0014518,0.049857,0.048291,0.39525,-0.24202,-0.15956,-44.3325,-0.044946,0.067831,0.0013495,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11484,145.7757,
14.238,230.2043,141.4071,1284.7115,0.52,0.32855,0.78845,16.6965,10.2595,26.9041,-0.079963,0.12626,0.00012337,-0.053696,-0.035364,-9.8175,-0.048824,0.07383,0.0014351,0.051936,0.050279,0.39525,-0.24244,-0.15967,-44.3258,-0.045382,0.068626,0.0013339,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11479,145.7813,
14.3071,231.3583,142.1162,1286.5477,0.52699,0.33299,0.78192,16.6928,10.2571,26.2264,-0.083349,0.13139,0.00022168,-0.053677,-0.035307,-9.816,-0.049145,0.074474,0.0014065,0.053947,0.052198,0.39525,-0.24235,-0.15941,-44.3194,-0.045681,0.069225,0.0013074,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11475,145.7868,
14.3762,232.512,142.8251,1288.3371,0.53419,0.33758,0.77503,16.6891,10.2546,25.5488,-0.086754,0.13655,0.00031733,-0.053559,-0.035179,-9.8146,-0.049337,0.074935,0.001367,0.0559,0.054055,0.39525,-0.24182,-0.15883,-44.3131,-0.04586,0.069653,0.0012706,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1147,145.7921,
14.4453,233.6654,143.5338,1290.0797,0.54161,0.34231,0.76778,16.6854,10.2522,24.8713,-0.090167,0.14174,0.00041005,-0.053354,-0.034988,-9.8133,-0.049419,0.075237,0.0013175,0.057805,0.055861,0.39525,-0.24089,-0.15797,-44.307,-0.045936,0.069934,0.0012247,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11466,145.7973,
14.5129,234.7926,144.2264,1291.7376,0.54904,0.34707,0.76033,16.6818,10.2498,24.2092,-0.093506,0.14683,0.00049746,-0.053082,-0.034751,-9.812,-0.04941,0.075404,0.0012606,0.05963,0.057586,0.39525,-0.23967,-0.1569,-44.3011,-0.045928,0.070089,0.0011717,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11462,145.8023,
14.5805,235.9195,144.9188,1293.3509,0.55666,0.35195,0.7525,16.6782,10.2475,23.5471,-0.096842,0.15193,0.00058054,-0.052801,-0.034502,-9.8108,-0.049331,0.075467,0.0011961,0.06143,0.059285,0.39525,-0.2384,-0.15578,-44.2956,-0.045854,0.070148,0.0011118,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11458,145.8071,
14.648,237.0462,145.6111,1294.9194,0.56446,0.35695,0.74429,16.6746,10.2452,22.8852,-0.10017,0.15703,0.00065873,-0.052481,-0.034226,-9.8096,-0.049196,0.075449,0.0011251,0.063216,0.060966,0.39525,-0.23695,-0.15453,-44.2902,-0.045729,0.070131,0.0010458,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11454,145.8118,
14.7156,238.1726,146.3032,1296.4432,0.57242,0.36207,0.73569,16.6711,10.2429,22.2233,-0.10349,0.16212,0.00073205,-0.052119,-0.033921,-9.8084,-0.049021,0.075371,0.0010484,0.065001,0.062644,0.39525,-0.23532,-0.15315,-44.2849,-0.045566,0.070058,0.00097448,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11451,145.8164,
14.7837,239.3084,147.001,1297.9347,0.58061,0.36734,0.72661,16.6676,10.2406,21.5559,-0.10682,0.16725,0.00080099,-0.051722,-0.033591,-9.8072,-0.048819,0.07525,0.00096624,0.066811,0.064345,0.39525,-0.23352,-0.15166,-44.2796,-0.045378,0.069946,0.00089814,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11447,145.8208,
14.8519,240.4439,147.6987,1299.3807,0.58894,0.37271,0.7171,16.6641,10.2383,20.8885,-0.11014,0.17238,0.00086399,-0.0513,-0.033244,-9.806,-0.048603,0.075106,0.00088021,0.068646,0.066067,0.39525,-0.23162,-0.1501,-44.2743,-0.045177,0.069812,0.00081817,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11443,145.8251,
14.92,241.5793,148.3962,1300.7812,0.5974,0.37817,0.70717,16.6606,10.2361,20.2213,-0.11345,0.17749,0.00092069,-0.050862,-0.032886,-9.8049,-0.048385,0.074955,0.00079114,0.070517,0.067824,0.39525,-0.22964,-0.14848,-44.2689,-0.044974,0.069672,0.00073537,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1144,145.8293,
14.9881,242.7143,149.0936,1302.1363,0.60599,0.38371,0.69681,16.6571,10.2338,19.5541,-0.11674,0.18259,0.00097135,-0.050413,-0.032523,-9.8037,-0.048176,0.074812,0.00069982,0.072436,0.069626,0.39525,-0.22761,-0.14684,-44.2635,-0.04478,0.069539,0.00065049,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11437,145.8334,
15.0595,243.9023,149.8234,1303.506,0.6151,0.3896,0.68547,16.6536,10.2315,18.8558,-0.12016,0.18792,0.0010181,-0.049939,-0.032141,-9.8024,-0.047977,0.074687,0.00060265,0.074511,0.071576,0.39525,-0.22547,-0.14512,-44.2579,-0.044596,0.069422,0.00056017,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11433,145.8375,
15.1308,245.0899,150.5531,1304.826,0.6243,0.39555,0.67364,16.65,10.2292,18.1576,-0.12358,0.19325,0.0010577,-0.049465,-0.031761,-9.8011,-0.047809,0.074598,0.00050467,0.076666,0.073603,0.39525,-0.22334,-0.1434,-44.2521,-0.044439,0.06934,0.0004691,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1143,145.8414,
15.2021,246.2774,151.2826,1306.0962,0.6336,0.40156,0.66129,16.6465,10.227,17.4594,-0.12698,0.19856,0.0010899,-0.048996,-0.031387,-9.7998,-0.047678,0.074558,0.00040663,0.078913,0.07572,0.39525,-0.22122,-0.14171,-44.2463,-0.044317,0.069303,0.00037797,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11427,145.8452,
15.2734,247.4645,152.012,1307.3166,0.64297,0.40762,0.64841,16.643,10.2248,16.7614,-0.13038,0.20388,0.0011153,-0.048575,-0.031045,-9.7986,-0.047591,0.074576,0.00030919,0.081262,0.077936,0.39525,-0.21931,-0.14017,-44.2406,-0.044237,0.06932,0.0002874,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11424,145.8489,
15.3543,248.8097,152.8384,1308.6395,0.65365,0.41454,0.63317,16.6391,10.2223,15.9704,-0.13423,0.20991,0.0011362,-0.048149,-0.030695,-9.7971,-0.047553,0.074677,0.00020023,0.08406,0.080582,0.39525,-0.21739,-0.13859,-44.2341,-0.044202,0.069414,0.00018612,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11421,145.8528,
15.4351,250.1545,153.6646,1309.8985,0.66437,0.42148,0.61723,16.6352,10.2198,15.1796,-0.13807,0.21596,0.0011482,-0.04774,-0.03036,-9.7957,-0.047585,0.074871,9.3594e-05,0.087014,0.083379,0.39525,-0.21555,-0.13707,-44.2274,-0.044231,0.069593,8.6997e-05,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11418,145.8566,
15.5159,251.499,154.4906,1311.0935,0.67511,0.42843,0.60056,16.6314,10.2174,14.3888,-0.14192,0.22202,0.0011513,-0.047334,-0.030031,-9.7941,-0.04769,0.075163,-1.0036e-05,0.090131,0.086336,0.39525,-0.21371,-0.13559,-44.2204,-0.044329,0.069865,-9.3287e-06,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11415,145.8602,
15.5968,252.8433,155.3164,1312.2247,0.68584,0.43538,0.58316,16.6276,10.2149,13.5982,-0.14578,0.22811,0.0011462,-0.046893,-0.029685,-9.7925,-0.04787,0.075556,-0.00011011,0.093415,0.089458,0.39525,-0.21172,-0.13403,-44.2131,-0.044496,0.070231,-0.00010235,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11412,145.8636,
15.6673,254.0159,156.0367,1313.1594,0.69517,0.44141,0.56736,16.6243,10.2129,12.9085,-0.14917,0.23346,0.0011354,-0.04648,-0.029368,-9.791,-0.04809,0.075984,-0.00019417,0.096417,0.092317,0.39525,-0.20986,-0.1326,-44.2064,-0.0447,0.070629,-0.00018048,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1141,145.8663,
15.7378,255.1882,156.757,1314.0455,0.70444,0.44742,0.55098,16.621,10.2108,12.2188,-0.15257,0.23883,0.0011189,-0.046037,-0.029037,-9.7895,-0.048366,0.076489,-0.00027491,0.099544,0.095298,0.39525,-0.20786,-0.1311,-44.1994,-0.044957,0.071098,-0.00025553,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11408,145.869,
15.8084,256.3604,157.4771,1314.883,0.71365,0.45338,0.534,16.6178,10.2088,11.5293,-0.15599,0.24425,0.0010968,-0.04534,-0.028547,-9.7877,-0.048699,0.07707,-0.00035212,0.10279,0.098396,0.39525,-0.20471,-0.12889,-44.1914,-0.045266,0.071638,-0.0003273,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11406,145.8715,
15.8789,257.5323,158.197,1315.6718,0.72276,0.45928,0.51641,16.6146,10.2068,10.84,-0.15944,0.2497,0.0010693,-0.0446,-0.028034,-9.7859,-0.049085,0.077724,-0.00042564,0.10615,0.1016,0.39525,-0.20137,-0.12657,-44.1831,-0.045625,0.072245,-0.00039564,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11404,145.8739,
15.9494,258.704,158.9168,1316.4121,0.73176,0.4651,0.49821,16.6115,10.2048,10.1507,-0.16292,0.25521,0.0010367,-0.043853,-0.027519,-9.784,-0.049521,0.078445,-0.00049536,0.1096,0.10491,0.39525,-0.19799,-0.12425,-44.1748,-0.046031,0.072916,-0.00046044,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.11402,145.8761,
16.0199,259.8755,159.6365,1317.1037,0.74062,0.47083,0.47937,16.6084,10.2029,9.4616,-0.16643,0.26077,0.00099937,-0.043095,-0.027001,-9.7822,-0.050005,0.079231,-0.00056118,0.11314,0.10829,0.39525,-0.19457,-0.12191,-44.1665,-0.04648,0.073646,-0.00052162,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.114,145.8781,
